City,Date,Year,Month,Junction_ID,Traffic_volume,Zone,Road_Capacity2,Congestion_%,PM2.5,NO2,CO,AQI,Sensor_ID,Sensor_Status,Uptime_Percentage,Is_Weekend,Is_Festival,Weather_Condition,Severity_Score,Zone_Rank,Avg_Speed,Hour,Day_of_Week,Is_Peak_Hour,Congestion_Level,Pollution_Level,Prev_Traffic,Prev_AQI,AQI_Change,Traffic_MA_3,Traffic_Anomaly_Flag,DaY_Type,Smart_City_Index
Chennai,23-09-2023,2023,Sep,J4,111,South,109,101.83,34,21.83,1.39,51.31,S4,Active,96.85895308,0,0,Fog,0.1,LOW,39,5,2,0,Medium,Severe,111,51.31,14.33,15735.22,0,WeekDay,84.97
Chennai,04-07-2023,2023,Jul,J5,70,Central,435,16.09,107.76,60.06,2.64,124.68,S5,Active,95.67017349,0,0,Clear,0.3,HIGH,82,10,2,0,High,Severe,70,124.68,73.38,15785.56,1,WeekDay,31.76
Chennai,28-12-2023,2023,Dec,J6,118,East,111,106.31,37.77,23.5,1.15,49.03,S6,Active,96.93460786,0,0,Clear,0.11,LOW,37,6,2,0,Medium,Severe,118,49.03,-75.65,15773.22,0,WeekDay,77.76
Pune,01-08-2025,2025,Aug,J7,117,South,149,78.52,10,14.48,0.77,24.76,S7,Active,91.49886263,0,0,Clear,0.06,LOW,51,9,2,0,Low,Severe,117,24.76,-24.27,15849.44,0,WeekDay,94.45
Chennai,28-10-2025,2025,Oct,J8,91,South,267,34.08,36.85,29.56,1.32,53.6,S8,Active,93.3614245,0,0,Heavy Traffic Event,0.13,MEDIUM,73,6,2,0,Low,Moderate,91,53.6,28.84,15946.11,0,WeekDay,80.55
Bangalore,26-11-2022,2022,Nov,J9,63,South,459,13.73,54.9,32.09,1.39,64.9,S9,Unstable,86.54089955,0,0,Fog,0.16,MEDIUM,60,11,2,1,Low,Moderate,63,64.9,11.3,15895.78,0,WeekDay,73.05
Warangal,22-01-2023,2023,Jan,J10,110,South,138,79.71,52.82,24.94,1.52,64.34,S10,Active,95.31468426,0,0,Clear,0.13,MEDIUM,14,1,2,1,High,Severe,110,64.34,-0.56,15792.33,0,WeekDay,81.17
Chennai,25-12-2023,2023,Dec,J11,98,North,486,20.16,73.87,46.12,2.08,92.41,S11,Active,92.30258021,0,0,Fog,0.22,MEDIUM,56,9,2,1,Medium,Moderate,98,92.41,28.06,15718.11,0,WeekDay,63.07
Pune,25-02-2025,2025,Feb,J12,107,West,160,66.88,77.34,45.62,2.52,102.68,S12,Active,92.63857453,0,0,Clear,0.22,MEDIUM,23,10,2,1,Medium,Severe,107,102.68,10.27,15814.67,0,WeekDay,63.78
Chennai,14-03-2026,2026,Mar,J1,69,North,170,40.59,43.78,27.96,1.53,60.89,S1,Active,97.70488223,0,0,Rain,0.13,MEDIUM,42,12,2,1,High,Severe,69,60.89,-41.78,15937.89,0,WeekDay,78.03
Hyderabad,05-12-2026,2026,Dec,J2,105,North,224,46.88,41.99,22.77,1.46,56.95,S2,Active,96.58481664,0,0,Fog,0.12,LOW,37,8,2,1,Medium,Severe,105,56.95,-3.95,16058.56,0,WeekDay,80.28
Hyderabad,31-01-2024,2024,Jan,J3,77,West,61,126.23,55.51,39.71,1.68,73.31,S3,Active,93.02788812,0,0,Rain,0.18,MEDIUM,10,2,2,1,Low,Moderate,77,73.31,16.37,16011.67,0,WeekDay,69.26
Hyderabad,11-10-2025,2025,Oct,J4,80,East,81,98.77,88.52,53.6,2.5,110.38,S4,Active,90.3265949,0,0,Clear,0.26,HIGH,10,10,2,1,Medium,Severe,80,110.38,37.06,15995.67,1,WeekDay,50.44
Bangalore,06-06-2022,2022,Jun,J5,74,South,464,15.95,104.85,59.92,2.69,124.11,S5,Active,91.69653163,0,0,Clear,0.3,HIGH,59,12,2,1,Low,Moderate,74,124.11,13.74,15809.22,0,WeekDay,50.84
Warangal,02-09-2022,2022,Sep,J6,75,West,373,20.11,83.03,52.27,2.16,100.41,S6,Active,90.26145507,0,0,Clear,0.25,HIGH,56,7,2,1,High,Severe,75,100.41,-23.71,15751.44,0,WeekDay,53.46
Pune,26-03-2026,2026,Mar,J7,66,West,387,17.05,73.86,48.65,1.98,91.12,S7,Unstable,87.27408125,0,0,Fog,0.23,MEDIUM,58,9,2,1,Low,Severe,66,91.12,-9.29,15768.44,0,WeekDay,68.01
Pune,24-09-2022,2022,Sep,J8,97,West,332,29.22,31.55,21.86,1.69,56.2,S8,Active,94.68663962,0,0,Fog,0.1,LOW,50,8,2,1,Medium,Severe,97,56.2,-34.92,15783.22,0,WeekDay,84.23
Pune,07-11-2024,2024,Nov,J9,98,North,116,84.48,80.47,44.53,2.27,99.06,S9,Active,95.37272504,0,1,Fog,0.22,MEDIUM,48,8,2,0,High,Severe,98,99.06,42.86,15874.56,0,WeekDay,57.27
Bangalore,13-10-2022,2022,Oct,J10,96,South,445,21.57,37.9,19.92,1.03,45.52,S10,Active,99.56815052,0,0,Clear,0.1,LOW,79,3,2,0,Medium,Severe,96,45.52,-53.54,15737.44,0,WeekDay,76.42
Hyderabad,28-07-2023,2023,Jul,J11,84,North,133,63.16,33.16,20.23,1.34,49.37,S11,Active,91.83556714,0,0,Fog,0.1,LOW,58,1,2,0,Low,Severe,84,49.37,3.86,15770.22,0,WeekDay,85.83
Bangalore,07-05-2026,2026,May,J12,72,North,299,24.08,85.61,59.25,3.05,121.55,S12,Active,99.95938619,0,0,Clear,0.27,HIGH,78,5,2,0,Low,Moderate,72,121.55,72.18,15828.22,0,WeekDay,63.28
Bangalore,21-12-2026,2026,Dec,J1,70,West,76,92.11,70.37,45.45,1.73,83.44,S1,Unstable,87.80647878,0,0,Clear,0.21,MEDIUM,44,11,2,0,Low,Severe,70,83.44,-38.11,15995.78,0,WeekDay,60.13
Hyderabad,16-08-2022,2022,Aug,J2,101,Central,325,31.08,64.41,35.82,1.72,77.31,S2,Active,94.84946249,0,0,Rain,0.18,MEDIUM,74,3,2,0,Medium,Moderate,101,77.31,-6.13,15959.11,0,WeekDay,70.82
Bangalore,27-08-2023,2023,Aug,J3,93,West,120,77.5,105.04,61.34,2.61,123.07,S3,Active,99.92152964,0,0,Clear,0.3,HIGH,51,1,2,0,Medium,Severe,93,123.07,45.76,15851.78,1,WeekDay,51.27
Warangal,23-08-2022,2022,Aug,J4,62,North,482,12.86,65.5,41.21,2.2,89.09,S4,Active,94.60487454,0,0,Clear,0.2,MEDIUM,84,1,2,0,High,Severe,62,89.09,-33.98,15674.78,0,WeekDay,72.22
Bangalore,12-11-2022,2022,Nov,J5,103,South,394,26.14,17.96,5.68,0.33,17.25,S5,Active,91.78554844,0,0,Clear,0.04,LOW,77,9,2,0,High,Severe,103,17.25,-71.85,15684.78,0,WeekDay,91.86
Pune,13-09-2022,2022,Sep,J6,80,Central,391,20.46,56.49,41.57,1.86,77.87,S6,Active,92.72878451,0,0,Rain,0.19,MEDIUM,80,8,2,0,Medium,Moderate,80,77.87,60.62,15644.56,0,WeekDay,65.48
Warangal,26-05-2025,2025,May,J7,73,North,440,16.59,84.03,58.83,2.58,111.28,S7,Active,97.68266708,0,0,Clear,0.27,HIGH,82,2,2,0,Medium,Moderate,73,111.28,33.41,15758,0,WeekDay,57.43
Chennai,07-09-2023,2023,Sep,J8,92,South,308,29.87,36.11,22.15,1.04,45.44,S8,Active,99.08665744,0,0,Clear,0.11,LOW,75,4,2,0,Medium,Severe,92,45.44,-65.83,15790.11,0,WeekDay,85.33
Chennai,06-07-2023,2023,Jul,J9,103,Central,455,22.64,64.71,43.23,1.92,83.78,S9,Active,91.80889797,0,0,Clear,0.2,MEDIUM,79,12,2,0,Medium,Moderate,103,83.78,38.34,15825.67,0,WeekDay,64.98
Bangalore,17-10-2024,2024,Oct,J10,68,South,229,29.69,56.71,32.1,1.52,68.37,S10,Active,96.58555043,0,0,Clear,0.16,MEDIUM,75,7,2,0,Medium,Severe,68,68.37,-15.41,15800.44,0,WeekDay,75.31
Bangalore,14-12-2026,2026,Dec,J11,115,South,480,23.96,60.39,33,2.09,81.99,S11,Active,99.0053263,0,0,Rain,0.17,MEDIUM,78,1,2,0,Medium,Moderate,115,81.99,13.62,15936,0,WeekDay,68.24
Hyderabad,16-09-2022,2022,Sep,J12,105,Central,466,22.53,35.29,18.7,0.8,39.28,S12,Unstable,89.23180864,0,0,Heavy Traffic Event,0.1,LOW,79,12,2,0,High,Severe,105,39.28,-42.71,15903.56,0,WeekDay,80.05
Bangalore,10-07-2022,2022,Jul,J1,81,South,96,84.38,50.57,34.64,1.79,71.51,S1,Active,92.39740891,0,0,Clear,0.16,MEDIUM,48,9,2,0,High,Severe,81,71.51,32.23,15812.56,0,WeekDay,65.01
Hyderabad,20-04-2026,2026,Apr,J2,92,South,497,18.51,41.94,28.39,1.42,57.93,S2,Active,99.93126332,0,1,Heavy Traffic Event,0.13,MEDIUM,81,2,2,0,High,Severe,92,57.93,-13.58,15783.56,0,WeekDay,76.51
Warangal,07-02-2026,2026,Feb,J3,73,Central,283,25.8,97.03,61.27,3.08,128.47,S3,Active,90.30217848,0,0,Clear,0.29,HIGH,77,1,2,0,Medium,Severe,73,128.47,70.54,15918.22,0,WeekDay,56.85
Chennai,12-05-2025,2025,May,J4,81,South,453,17.88,25.29,20.08,1.3,44.57,S4,Active,94.29531934,0,0,Clear,0.09,LOW,81,1,2,0,Low,Moderate,81,44.57,-83.9,16033.78,0,WeekDay,81.99
Chennai,28-05-2025,2025,May,J5,119,South,324,36.73,96.43,59.95,2.57,117.52,S5,Active,94.85547334,0,1,Fog,0.29,HIGH,72,1,2,0,High,Severe,119,117.52,72.94,16000.33,0,WeekDay,54.3
Hyderabad,14-05-2022,2022,May,J6,104,Central,474,21.94,50.39,23.43,1.25,57.2,S6,Unstable,87.3122264,0,0,Fog,0.13,LOW,79,1,2,0,High,Severe,104,57.2,-60.31,15851.67,0,WeekDay,77.73
Hyderabad,16-09-2024,2024,Sep,J7,60,East,346,17.34,60.68,38.88,2.08,83.6,S7,Active,97.09925538,0,0,Clear,0.19,MEDIUM,81,3,2,0,High,Severe,60,83.6,26.4,15822.78,0,WeekDay,69.43
Pune,13-05-2022,2022,May,J8,109,East,281,38.79,43.49,25.36,1.48,59.04,S8,Active,91.19350914,0,0,Clear,0.13,LOW,71,3,2,0,High,Severe,109,59.04,-24.56,15697.89,0,WeekDay,71.52
Bangalore,28-11-2026,2026,Nov,J9,95,South,152,62.5,45.41,27.94,1.34,57.82,S9,Active,92.5048512,0,1,Fog,0.13,MEDIUM,26,12,2,1,High,Severe,95,57.82,-1.22,15881.67,0,WeekDay,82.41
Pune,08-05-2024,2024,May,J10,85,Central,468,18.16,71.88,39.74,1.92,86.17,S10,Active,94.64263705,0,0,Heavy Traffic Event,0.2,MEDIUM,57,9,2,1,Low,Severe,85,86.17,28.35,15869.89,0,WeekDay,65.67
Warangal,23-05-2023,2023,May,J11,81,North,205,39.51,81.18,46.16,2.31,100.66,S11,Active,91.15727042,0,0,Heavy Traffic Event,0.23,MEDIUM,42,12,2,1,Medium,Moderate,81,100.66,14.49,15908.56,1,WeekDay,46.73
Hyderabad,23-10-2026,2026,Oct,J12,64,Central,360,17.78,64.88,40.61,1.72,79.06,S12,Unstable,89.87623698,0,0,Rain,0.19,MEDIUM,58,11,2,1,Medium,Severe,64,79.06,-21.6,15901.11,0,WeekDay,55.55
Hyderabad,15-06-2026,2026,Jun,J1,64,East,123,52.03,51.56,30.74,1.75,70.07,S1,Active,93.19646092,0,0,Fog,0.15,MEDIUM,34,3,2,1,Low,Moderate,64,70.07,-8.99,15984.33,0,WeekDay,64.93
Bangalore,11-04-2023,2023,Apr,J2,84,North,155,54.19,88.93,55.66,2.72,115.53,S2,Active,90.20177401,0,0,Fog,0.27,HIGH,32,9,2,1,Medium,Severe,84,115.53,45.45,15980,0,WeekDay,55.53
Warangal,19-11-2022,2022,Nov,J3,66,West,162,40.74,89.95,54.44,2.29,107.16,S3,Active,91.51194586,0,0,Fog,0.26,HIGH,41,12,2,1,High,Severe,66,107.16,-8.36,15820.44,1,WeekDay,40.78
Warangal,14-03-2024,2024,Mar,J4,75,West,422,17.77,93.37,60.54,2.34,111.66,S4,Unstable,86.62611263,0,0,Heavy Traffic Event,0.29,HIGH,58,1,2,1,High,Severe,75,111.66,4.5,15730,1,WeekDay,49.91
Pune,11-09-2026,2026,Sep,J5,113,Central,495,22.83,67.32,37.37,1.76,80.07,S5,Active,97.67114592,0,1,Fog,0.19,MEDIUM,54,12,2,1,High,Severe,113,80.07,-31.59,15872.33,0,WeekDay,58.48
Pune,31-10-2022,2022,Oct,J6,107,East,404,26.49,46.82,28.77,1.66,65.3,S6,Active,91.17560838,0,0,Rain,0.14,MEDIUM,51,1,2,1,Medium,Moderate,107,65.3,-14.77,15874.78,0,WeekDay,73.97
Warangal,14-09-2026,2026,Sep,J7,91,South,208,43.75,58.23,29.68,1.61,70.28,S7,Unstable,86.24176011,0,0,Clear,0.15,MEDIUM,39,2,2,1,Medium,Moderate,91,70.28,4.98,15978.33,0,WeekDay,76.93
Chennai,11-06-2026,2026,Jun,J8,84,East,327,25.69,77.32,49.77,1.98,93.29,S8,Active,96.85035626,0,0,Rain,0.24,HIGH,52,12,2,1,Medium,Severe,84,93.29,23.01,15964.89,0,WeekDay,60.75
Chennai,27-12-2022,2022,Dec,J9,117,West,196,59.69,18.08,16.1,0.87,31.26,S9,Unstable,85.29437967,0,0,Fog,0.07,LOW,60,5,2,0,Medium,Severe,117,31.26,-62.02,15972.33,0,WeekDay,91.36
Hyderabad,20-03-2022,2022,Mar,J10,100,West,349,28.65,51.43,26.65,1.46,62.87,S10,Active,93.99019301,0,0,Clear,0.14,MEDIUM,76,3,2,0,High,Severe,100,62.87,31.6,15790.78,0,WeekDay,79.72
Hyderabad,22-07-2025,2025,Jul,J11,99,North,310,31.94,48.34,29.81,1.47,62.54,S11,Active,95.5399564,0,1,Clear,0.14,MEDIUM,74,8,2,0,High,Severe,99,62.54,-0.33,15756.33,0,WeekDay,73.86
Bangalore,27-03-2022,2022,Mar,J12,77,Central,75,102.67,33.14,17.01,0.75,36.73,S12,Unstable,87.86815611,0,0,Clear,0.09,LOW,39,1,2,0,Medium,Severe,77,36.73,-25.8,15721.33,0,WeekDay,88.29
Chennai,02-12-2026,2026,Dec,J1,107,West,455,23.52,37.57,20.98,1.35,52.03,S1,Unstable,86.96889144,0,0,Heavy Traffic Event,0.11,LOW,78,3,2,0,Low,Severe,107,52.03,15.3,15913.44,0,WeekDay,79.63
Warangal,16-05-2023,2023,May,J2,82,South,191,42.93,80.49,52,2.22,100.24,S2,Unstable,86.70824541,0,0,Fog,0.25,HIGH,69,3,2,0,Medium,Severe,82,100.24,48.2,15822.67,0,WeekDay,57.02
Pune,11-08-2024,2024,Aug,J3,92,East,108,85.19,39.31,24.36,1.47,56.34,S3,Active,99.89994985,0,0,Clear,0.12,LOW,47,11,2,0,High,Severe,92,56.34,-43.9,15921,0,WeekDay,86.38
Chennai,18-05-2022,2022,May,J4,114,South,375,30.4,81.85,50.61,2.16,99.26,S4,Active,96.32630237,0,0,Clear,0.24,HIGH,75,1,2,0,Medium,Severe,114,99.26,42.93,15737,0,WeekDay,59.12
Bangalore,24-05-2025,2025,May,J5,110,South,274,40.15,51.92,28.72,1.32,60.99,S5,Unstable,89.69065706,0,0,Rain,0.14,MEDIUM,70,10,2,0,Medium,Severe,110,60.99,-38.27,15822.44,0,WeekDay,81.7
Chennai,24-07-2025,2025,Jul,J6,81,East,288,28.13,52.16,35.44,1.61,68.94,S6,Active,90.03336513,0,0,Rain,0.17,MEDIUM,76,9,2,0,Medium,Severe,81,68.94,7.95,15859.89,0,WeekDay,64.64
Pune,01-07-2026,2026,Jul,J7,64,South,433,14.78,52.68,32.79,2,76.09,S7,Active,94.72937132,0,0,Clear,0.16,MEDIUM,83,7,2,0,Low,Severe,64,76.09,7.15,16022,0,WeekDay,69.78
Hyderabad,22-01-2024,2024,Jan,J8,61,West,209,29.19,68.13,38.45,1.45,74.54,S8,Active,91.86507938,0,0,Heavy Traffic Event,0.19,MEDIUM,75,4,2,0,High,Severe,61,74.54,-1.56,15962.22,0,WeekDay,62.01
Hyderabad,20-08-2024,2024,Aug,J9,89,West,239,37.24,106.15,63.24,2.45,121.12,S9,Unstable,89.07010216,0,0,Rain,0.31,HIGH,71,6,2,0,High,Severe,89,121.12,46.59,15925.44,0,WeekDay,58.68
Hyderabad,05-03-2025,2025,Mar,J10,114,Central,492,23.17,37.06,19.03,1.31,50.43,S10,Unstable,85.8564491,0,0,Rain,0.1,LOW,78,5,2,0,Low,Moderate,114,50.43,-70.69,15877.22,0,WeekDay,84.9
Chennai,22-12-2024,2024,Dec,J11,93,South,222,41.89,39.04,27.8,1.26,52.97,S11,Active,96.75780467,0,0,Fog,0.13,LOW,69,2,2,0,High,Severe,93,52.97,2.54,15918,0,WeekDay,79.45
Warangal,23-10-2024,2024,Oct,J12,103,North,141,73.05,35.21,17.92,1.06,44.14,S12,Active,98.32338798,0,0,Clear,0.09,LOW,53,9,2,0,Medium,Severe,103,44.14,-8.83,15926.67,0,WeekDay,82.01
Hyderabad,22-10-2024,2024,Oct,J1,108,Central,384,28.13,83.81,50.49,2.39,104.92,S1,Unstable,88.08938929,0,0,Rain,0.25,HIGH,76,4,3,0,Medium,Severe,108,104.92,60.78,15911,1,WeekDay,39.67
Bangalore,06-12-2023,2023,Dec,J2,117,North,187,62.57,108.02,59.3,2.95,130.78,S2,Unstable,85.95107671,0,0,Rain,0.3,HIGH,59,3,3,0,Medium,Moderate,117,130.78,25.86,15871.11,0,WeekDay,49.66
Hyderabad,29-08-2025,2025,Aug,J3,93,West,239,38.91,49.65,31.34,1.84,71.11,S3,Unstable,86.77938259,0,0,Heavy Traffic Event,0.15,MEDIUM,71,12,3,0,Medium,Moderate,93,71.11,-59.68,15904.56,0,WeekDay,75.91
Hyderabad,19-01-2022,2022,Jan,J4,68,East,415,16.39,110.14,64.36,2.75,129.37,S4,Active,91.21388968,0,0,Clear,0.32,HIGH,82,9,3,0,Medium,Severe,68,129.37,58.27,15788,0,WeekDay,57.52
Bangalore,12-04-2025,2025,Apr,J5,101,West,91,110.99,22.03,12.37,0.89,32.61,S5,Unstable,89.49022371,0,0,Fog,0.06,LOW,35,12,3,0,High,Severe,101,32.61,-96.76,15841.22,0,WeekDay,90.06
Pune,26-07-2025,2025,Jul,J6,104,Central,402,25.87,29.37,22.45,1.21,45.61,S6,Unstable,86.10186724,0,0,Rain,0.1,LOW,77,6,3,0,Medium,Severe,104,45.61,13,15838.67,0,WeekDay,77.72
Hyderabad,08-08-2024,2024,Aug,J7,83,North,434,19.12,36.61,14.89,0.84,39.6,S7,Active,91.82303116,0,0,Fog,0.09,LOW,80,2,3,0,Medium,Moderate,83,39.6,-6,15944.11,0,WeekDay,87.97
Chennai,06-10-2022,2022,Oct,J8,100,South,88,113.64,106.19,67.05,2.64,125.99,S8,Unstable,88.05878354,0,0,Fog,0.32,HIGH,33,6,3,0,Low,Moderate,100,125.99,86.39,15841.56,0,WeekDay,56.52
Warangal,06-12-2025,2025,Dec,J9,99,South,109,90.83,63.03,43.57,1.58,76.12,S9,Unstable,86.00422869,0,0,Clear,0.2,MEDIUM,45,12,3,0,Low,Moderate,99,76.12,-49.87,15855.78,0,WeekDay,61.43
Bangalore,12-10-2024,2024,Oct,J10,94,Central,202,46.53,34.19,21.41,1.41,51.64,S10,Active,94.86892208,0,0,Clear,0.1,LOW,67,3,3,0,High,Severe,94,51.64,-24.47,15864.22,0,WeekDay,84.71
Pune,17-12-2022,2022,Dec,J11,89,Central,448,19.87,41.04,22.94,0.97,46.8,S11,Active,93.58759439,0,1,Clear,0.11,LOW,80,12,3,0,High,Severe,89,46.8,-4.84,15871,0,WeekDay,86.92
Warangal,11-12-2024,2024,Dec,J12,60,North,432,13.89,32.43,21.26,1.11,44.89,S12,Active,97.39596847,0,0,Clear,0.1,LOW,83,11,3,0,Low,Moderate,60,44.89,-1.91,15826.56,0,WeekDay,80.59
Pune,25-04-2026,2026,Apr,J1,81,West,223,36.32,52.96,23.56,1.47,62.98,S1,Unstable,89.5342225,0,0,Heavy Traffic Event,0.13,LOW,72,1,3,0,Low,Moderate,81,62.98,18.1,15887.56,0,WeekDay,75.59
Hyderabad,12-07-2024,2024,Jul,J2,94,South,351,26.78,45.56,31.43,1.29,57.96,S2,Unstable,87.03734016,0,1,Clear,0.15,MEDIUM,77,11,3,0,High,Severe,94,57.96,-5.02,15952,0,WeekDay,76.4
Pune,07-07-2022,2022,Jul,J3,61,South,498,12.25,53.73,35.04,1.63,69.91,S3,Active,90.40241132,0,0,Clear,0.17,MEDIUM,84,8,3,0,Medium,Severe,61,69.91,11.94,15853.22,0,WeekDay,60.09
Bangalore,07-09-2022,2022,Sep,J4,102,North,328,31.1,103.27,63.78,2.64,123.6,S4,Active,96.68060577,0,0,Fog,0.31,HIGH,74,9,3,0,High,Severe,102,123.6,53.7,15707.78,0,WeekDay,58.43
Chennai,07-10-2026,2026,Oct,J5,119,West,439,27.11,37.82,24.63,0.8,42.27,S5,Unstable,88.62609033,0,0,Heavy Traffic Event,0.12,LOW,76,3,3,0,High,Severe,119,42.27,-81.33,15801.56,0,WeekDay,79.71
Pune,15-10-2026,2026,Oct,J6,84,East,293,28.67,61.1,41.54,1.75,77.99,S6,Unstable,88.82501275,0,0,Rain,0.19,MEDIUM,76,12,3,0,Low,Moderate,84,77.99,35.72,15978,0,WeekDay,70.49
Warangal,08-07-2025,2025,Jul,J7,61,South,155,39.35,99.39,62.86,3.2,132.58,S7,Unstable,87.21377026,0,0,Fog,0.3,HIGH,70,7,3,0,High,Severe,61,132.58,54.59,16088.78,1,WeekDay,30.99
Warangal,27-05-2026,2026,May,J8,90,South,385,23.38,57.97,40.37,1.69,74.86,S8,Active,99.79771543,0,0,Clear,0.19,MEDIUM,78,6,3,0,High,Severe,90,74.86,-57.72,16070.78,0,WeekDay,72.4
Bangalore,26-04-2022,2022,Apr,J9,71,North,391,18.16,24.83,6.12,0.54,24.96,S9,Active,99.50964738,0,0,Clear,0.05,LOW,81,7,3,0,Medium,Moderate,71,24.96,-49.89,15887.44,0,WeekDay,94.5
Pune,06-07-2024,2024,Jul,J10,107,South,124,86.29,103.9,64.6,2.77,126.81,S10,Active,94.87078208,0,0,Clear,0.31,HIGH,47,12,3,0,Low,Moderate,107,126.81,101.84,15851.67,0,WeekDay,57.52
Chennai,30-08-2022,2022,Aug,J11,118,South,313,37.7,66.8,38.37,1.87,82.4,S11,Unstable,88.22227126,0,0,Rain,0.19,MEDIUM,71,2,3,0,Medium,Severe,118,82.4,-44.41,15702.56,0,WeekDay,64.81
Warangal,18-11-2025,2025,Nov,J12,86,North,290,29.66,21.2,9.43,0.84,30.24,S12,Active,96.49834506,0,0,Clear,0.05,LOW,75,2,3,0,Medium,Severe,86,30.24,-52.16,15849.22,0,WeekDay,92.78
Bangalore,22-05-2022,2022,May,J1,114,Central,428,26.64,91.69,44.74,2.16,102.37,S1,Active,93.75900144,0,0,Clear,0.24,HIGH,77,10,3,0,Medium,Severe,114,102.37,72.13,15763.56,0,WeekDay,54.12
Pune,09-09-2023,2023,Sep,J2,101,North,69,146.38,20.27,21.09,1,36.47,S2,Active,96.24349208,0,0,Clear,0.09,LOW,20,10,3,0,Medium,Severe,101,36.47,-65.89,15803.44,0,WeekDay,89.53
Chennai,03-12-2024,2024,Dec,J3,73,Central,62,117.74,77.53,52.58,2.39,102.36,S3,Active,97.90615541,0,0,Clear,0.25,HIGH,31,11,3,0,Medium,Severe,73,102.36,65.88,15763,1,WeekDay,43.69
Pune,26-11-2022,2022,Nov,J4,118,North,354,33.33,54.94,29.21,1.47,65.59,S4,Unstable,89.77711551,0,0,Clear,0.15,MEDIUM,73,1,3,0,Low,Severe,118,65.59,-36.77,15784.33,0,WeekDay,80.6
Bangalore,03-09-2026,2026,Sep,J5,65,Central,280,23.21,84.35,45.71,2.38,103.41,S5,Active,98.70548115,0,0,Heavy Traffic Event,0.23,HIGH,78,9,3,0,Low,Moderate,65,103.41,37.82,15901.78,1,WeekDay,46.82
Pune,24-05-2025,2025,May,J6,92,Central,359,25.63,74.31,49.19,1.9,89.85,S6,Active,98.47837495,0,1,Heavy Traffic Event,0.23,HIGH,77,8,3,0,Medium,Severe,92,89.85,-13.56,15923.11,1,WeekDay,52.71
Hyderabad,22-08-2022,2022,Aug,J7,63,East,166,37.95,104.53,68.64,2.77,128.35,S7,Active,93.20695752,0,0,Clear,0.32,HIGH,71,1,3,0,High,Severe,63,128.35,38.5,15906.33,1,WeekDay,28.87
Chennai,17-12-2022,2022,Dec,J8,84,Central,456,18.42,34.05,23.56,1.23,48.74,S8,Active,95.2685733,0,0,Clear,0.11,LOW,81,11,3,0,Low,Moderate,84,48.74,-79.61,15757.33,0,WeekDay,82.35
Hyderabad,22-06-2024,2024,Jun,J9,74,North,269,27.51,79.83,46.77,2.11,96.14,S9,Active,91.16553833,0,0,Fog,0.23,MEDIUM,51,1,3,1,Low,Moderate,74,96.14,47.4,15717.89,0,WeekDay,57.78
Hyderabad,31-07-2026,2026,Jul,J10,67,North,317,21.14,20.46,23.06,1.1,39.16,S10,Active,94.82654111,0,0,Clear,0.09,LOW,55,12,3,1,Medium,Severe,67,39.16,-56.99,15878.67,0,WeekDay,88.47
Chennai,17-07-2023,2023,Jul,J11,113,East,374,30.21,38.23,24.1,1.1,48.37,S11,Active,93.23437709,0,0,Heavy Traffic Event,0.12,LOW,49,7,3,1,Medium,Moderate,113,48.37,9.22,15905.56,0,WeekDay,84.01
Warangal,29-12-2025,2025,Dec,J12,102,Central,179,56.98,39.8,16.3,1.32,51.15,S12,Unstable,89.84229836,0,0,Clear,0.09,LOW,30,10,3,1,Low,Moderate,102,51.15,2.78,15970.44,0,WeekDay,83.61
Warangal,10-02-2026,2026,Feb,J1,77,Central,253,30.43,51.4,29.22,1.05,55.45,S1,Unstable,89.84257843,0,0,Rain,0.14,MEDIUM,49,9,3,1,Low,Moderate,77,55.45,4.3,15952.56,0,WeekDay,77.83
Warangal,20-07-2022,2022,Jul,J2,89,South,330,26.97,42.68,27.4,1.39,57.38,S2,Active,94.77499111,0,0,Fog,0.13,MEDIUM,51,3,3,1,Medium,Moderate,89,57.38,1.92,15909.56,0,WeekDay,73.71
Hyderabad,13-06-2024,2024,Jun,J3,81,Central,87,93.1,44.15,26.67,1.1,51.99,S3,Active,99.34942046,0,0,Clear,0.13,LOW,10,4,3,1,Medium,Severe,81,51.99,-5.38,15844.44,0,WeekDay,78.63
Chennai,30-08-2023,2023,Aug,J4,105,Central,76,138.16,66.75,38.17,1.98,84.47,S4,Unstable,88.02322421,0,0,Clear,0.19,MEDIUM,10,4,3,1,Medium,Moderate,105,84.47,32.48,15747.78,0,WeekDay,65.69
Warangal,04-11-2024,2024,Nov,J5,106,Central,432,24.54,88.11,56.32,2.35,107.95,S5,Active,90.88804979,0,0,Fog,0.27,HIGH,53,12,3,1,High,Severe,106,107.95,23.48,15843,0,WeekDay,51.94
Warangal,24-06-2023,2023,Jun,J6,86,North,427,20.14,80.46,42.98,1.97,92.6,S6,Active,97.08563787,0,0,Heavy Traffic Event,0.22,MEDIUM,56,1,3,1,Medium,Severe,86,92.6,-15.35,15804,0,WeekDay,61.17
Chennai,17-06-2026,2026,Jun,J7,112,East,366,30.6,75.69,50.36,2.19,96.85,S7,Unstable,86.84517211,0,0,Rain,0.24,HIGH,49,6,3,1,High,Severe,112,96.85,4.25,15918.67,0,WeekDay,58.62
